"조회기간","시도","시군구","용도업종(소)","판매량"
"2017-02","전라북도","군산시","사업자용","161403"
"2017-02","전라북도","군산시","순수써비스","76502806"
"2017-02","전라북도","군산시","농업.임업","4588557"
"2017-02","전라북도","군산시","어업","216707"
"2017-02","전라북도","군산시","금속비금속","620024"
"2017-02","전라북도","군산시","목재.나무","11903908"
"2017-02","전라북도","군산시","펄프.종이","20572135"
"2017-02","전라북도","군산시","출판.인쇄","19942"
"2017-02","전라북도","군산시","1차금속","147609960"
"2017-02","전라북도","군산시","조립금속","2863008"
"2017-02","전라북도","군산시","기타기계","4310882"
"2017-02","전라북도","군산시","사무기기","278314"
"2017-02","전라북도","군산시","전기기기","290886"
"2017-02","전라북도","군산시","영상.음향","837515"
"2017-02","전라북도","군산시","의료.광학","323608"
"2017-02","전라북도","군산시","자동차","19689260"
"2017-02","전라북도","군산시","기타운송","8947217"
"2017-02","전라북도","군산시","가구및기타","76944"
"2017-02","전라북도","군산시","재생재료","42155"
"2017-02","전라북도","군산시","식료품제조","46575425"
"2017-02","전라북도","군산시","음료품제조","2498372"
"2017-02","전라북도","군산시","섬유","326969"
"2017-02","전라북도","군산시","의복.모피","304350"
"2017-02","전라북도","군산시","가죽.신발","1072434"
"2017-02","전라북도","군산시","석유정제","325357"
"2017-02","전라북도","군산시","화학제품","267291633"
"2017-02","전라북도","군산시","고무.플라","4982250"
"2017-02","전라북도","군산시","유리","17934708"
"2017-02","전라북도","군산시","시멘트","3519853"
"2017-02","전라북도","김제시","가정용","9194964"
"2017-02","전라북도","김제시","국군용","25428"
"2017-02","전라북도","김제시","기타공공용","2182875"
"2017-02","전라북도","김제시","관공용","2267721"
"2017-02","전라북도","김제시","수도","152129"
"2017-02","전라북도","김제시","사업자용","141588"
"2017-02","전라북도","김제시","순수써비스","29220304"
"2017-02","전라북도","김제시","농업.임업","18652555"
"2017-02","전라북도","김제시","어업","360983"
"2017-02","전라북도","김제시","금속비금속","279912"
"2017-02","전라북도","김제시","목재.나무","314791"
"2017-02","전라북도","김제시","펄프.종이","2071516"
"2017-02","전라북도","김제시","출판.인쇄","75098"
"2017-02","전라북도","김제시","1차금속","547926"
"2017-02","전라북도","김제시","조립금속","1886001"
"2017-02","전라북도","김제시","기타기계","615230"
"2017-02","전라북도","김제시","사무기기","2856"
"2017-02","전라북도","김제시","전기기기","173678"
"2017-02","전라북도","김제시","영상.음향","65474"
"2017-02","전라북도","김제시","의료.광학","146248"
"2017-02","전라북도","김제시","자동차","9710382"
"2017-02","전라북도","김제시","기타운송","109305"
"2017-02","전라북도","김제시","가구및기타","324455"
"2017-02","전라북도","김제시","재생재료","214821"
"2017-02","전라북도","김제시","식료품제조","9833829"
"2017-02","전라북도","김제시","음료품제조","20041"
"2017-02","전라북도","김제시","섬유","357003"
"2017-02","전라북도","김제시","의복.모피","10380"
"2017-02","전라북도","김제시","가죽.신발","198741"
"2017-02","전라북도","김제시","석유정제","3734"
"2017-02","전라북도","김제시","화학제품","1480462"
"2017-02","전라북도","김제시","고무.플라","1630617"
"2017-02","전라북도","김제시","유리","391203"
"2017-02","전라북도","김제시","시멘트","1821655"
"2017-02","전라북도","남원시","가정용","9159650"
"2017-02","전라북도","남원시","국군용","72511"
"2017-02","전라북도","남원시","기타공공용","1791357"
"2017-02","전라북도","남원시","관공용","2226729"
"2017-02","전라북도","남원시","수도","310663"
"2017-02","전라북도","남원시","사업자용","84716"
"2017-02","전라북도","남원시","전철","1485120"
"2017-02","전라북도","남원시","순수써비스","23785478"
"2017-02","전라북도","남원시","농업.임업","9821769"
"2017-02","전라북도","남원시","어업","306596"
"2017-02","전라북도","남원시","금속비금속","1519965"
"2017-02","전라북도","남원시","목재.나무","311080"
"2017-02","전라북도","남원시","펄프.종이","804860"
"2017-02","전라북도","남원시","출판.인쇄","4392"
"2017-02","전라북도","남원시","1차금속","560673"
"2017-02","전라북도","남원시","조립금속","238765"
"2017-02","전라북도","남원시","기타기계","60058"
"2017-02","전라북도","남원시","전기기기","32149"
"2017-02","전라북도","남원시","영상.음향","55008"
"2017-02","전라북도","남원시","의료.광학","22412"
"2017-02","전라북도","남원시","자동차","254892"
"2017-02","전라북도","남원시","가구및기타","36683"
"2017-02","전라북도","남원시","재생재료","322060"
"2017-02","전라북도","남원시","식료품제조","2881353"
"2017-02","전라북도","남원시","음료품제조","45895"
"2017-02","전라북도","남원시","섬유","33915"
"2017-02","전라북도","남원시","의복.모피","160"
"2017-02","전라북도","남원시","가죽.신발","263179"
"2017-02","전라북도","남원시","화학제품","344244"
"2017-02","전라북도","남원시","고무.플라","108692"
"2017-02","전라북도","남원시","시멘트","986131"
"2017-02","전라북도","무주군","가정용","2590041"
"2017-02","전라북도","무주군","국군용","17873"
"2017-02","전라북도","무주군","기타공공용","532111"
"2017-02","전라북도","무주군","관공용","1612873"
"2017-02","전라북도","무주군","수도","273835"
"2017-02","전라북도","무주군","사업자용","35058"
"2017-02","전라북도","무주군","순수써비스","15168719"
"2017-02","전라북도","무주군","농업.임업","1170341"
"2017-02","전라북도","무주군","어업","19457"
"2017-02","전라북도","무주군","석탄.원유","4751"
"2017-02","전라북도","무주군","금속비금속","22428"
"2017-02","전라북도","무주군","목재.나무","79522"
"2017-02","전라북도","무주군","1차금속","108046"
"2017-02","전라북도","무주군","조립금속","8641"
"2017-02","전라북도","무주군","기타기계","4755"
"2017-02","전라북도","무주군","전기기기","630"
"2017-02","전라북도","무주군","의료.광학","1994"
"2017-02","전라북도","무주군","가구및기타","7697"
"2017-02","전라북도","무주군","재생재료","90562"
"2017-02","전라북도","무주군","식료품제조","717277"
"2017-02","전라북도","무주군","펄프.종이","1492"
"2017-02","전라북도","무주군","음료품제조","45108"
"2017-02","전라북도","무주군","섬유","0"
"2017-02","전라북도","무주군","가죽.신발","2603"
"2017-02","전라북도","무주군","고무.플라","7236"
"2017-02","전라북도","무주군","유리","130680"
"2017-02","전라북도","무주군","시멘트","56161"
"2017-02","전라북도","부안군","가정용","5783133"
"2017-02","전라북도","부안군","국군용","182812"
"2017-02","전라북도","부안군","기타공공용","1250015"
"2017-02","전라북도","부안군","관공용","2488635"
"2017-02","전라북도","부안군","수도","1064825"
"2017-02","전라북도","부안군","사업자용","35006"
"2017-02","전라북도","부안군","순수써비스","20297330"
"2017-02","전라북도","부안군","농업.임업","6572264"
"2017-02","전라북도","부안군","어업","1418307"
"2017-02","전라북도","부안군","금속비금속","190362"
"2017-02","전라북도","부안군","목재.나무","12175"
"2017-02","전라북도","부안군","펄프.종이","12905"
"2017-02","전라북도","부안군","출판.인쇄","1089"
"2017-02","전라북도","부안군","1차금속","565963"
"2017-02","전라북도","부안군","조립금속","38497"
"2017-02","전라북도","부안군","기타기계","41967"
"2017-02","전라북도","부안군","전기기기","2671"
"2017-02","전라북도","부안군","영상.음향","3770"
"2017-02","전라북도","부안군","의료.광학","3788"
"2017-02","전라북도","부안군","자동차","41405"
"2017-02","전라북도","부안군","가구및기타","1452"
"2017-02","전라북도","부안군","재생재료","12235"
"2017-02","전라북도","부안군","식료품제조","4050963"
"2017-02","전라북도","부안군","음료품제조","17501"
"2017-02","전라북도","부안군","섬유","30441"
"2017-02","전라북도","부안군","가죽.신발","17279"
"2017-02","전라북도","부안군","석유정제","20715"
"2017-02","전라북도","부안군","화학제품","811425"
"2017-02","전라북도","부안군","고무.플라","595042"
"2017-02","전라북도","부안군","시멘트","420804"
"2017-02","전라북도","순창군","가정용","2668636"
"2017-02","전라북도","순창군","기타공공용","505568"
"2017-02","전라북도","순창군","관공용","891330"
"2017-02","전라북도","순창군","수도","282575"
"2017-02","전라북도","순창군","사업자용","9590"
"2017-02","전라북도","순창군","순수써비스","8854098"
"2017-02","전라북도","순창군","농업.임업","3646413"
"2017-02","전라북도","순창군","어업","612061"
"2017-02","전라북도","순창군","금속비금속","159287"
"2017-02","전라북도","순창군","목재.나무","18195"
"2017-02","전라북도","순창군","펄프.종이","3011"
"2017-02","전라북도","순창군","1차금속","97315"
"2017-02","전라북도","순창군","국군용","138312"
"2017-02","전라북도","순창군","조립금속","1358"
"2017-02","전라북도","순창군","기타기계","18552"
"2017-02","전라북도","순창군","가구및기타","23567"
"2017-02","전라북도","순창군","식료품제조","1849073"
"2017-02","전라북도","순창군","음료품제조","129451"
"2017-02","전라북도","순창군","섬유","2476421"
"2017-02","전라북도","순창군","의복.모피","777"
"2017-02","전라북도","순창군","가죽.신발","53864"
"2017-02","전라북도","순창군","화학제품","295027"
"2017-02","전라북도","순창군","고무.플라","70346"
"2017-02","전라북도","순창군","시멘트","1051922"
"2017-02","전라북도","완주군","가정용","9828871"
"2017-02","전라북도","완주군","국군용","115066"
"2017-02","전라북도","완주군","기타공공용","5306043"
